,season,day,timestamp,description,event_type,parent_description,parent_event_type
984,15,81,2021-04-16 04:19:03+00:00,Theodore Cervantes is Partying!,117,Theodore Cervantes is Partying!,24
985,15,82,2021-04-16 05:05:52+00:00,Quack Enjoyable is Partying!,117,Quack Enjoyable is Partying!,24
986,15,83,2021-04-16 06:07:31+00:00,Richmond Harrison is Partying!,117,Richmond Harrison is Partying!,24
987,15,83,2021-04-16 06:09:53+00:00,Qais Dogwalker is Partying!,117,Qais Dogwalker is Partying!,24
988,15,83,2021-04-16 06:10:41+00:00,Dudley Mueller is Partying!,117,Dudley Mueller is Partying!,24
989,15,84,2021-04-16 07:07:21+00:00,Miguel James is Partying!,117,Miguel James is Partying!,24
990,15,84,2021-04-16 07:26:10+00:00,Lenny Marijuana is Partying!,117,Lenny Marijuana is Partying!,24
991,15,85,2021-04-16 08:06:42+00:00,Fran Beans is Partying!,117,Fran Beans is Partying!,24
992,15,85,2021-04-16 08:17:07+00:00,Hahn Fox is Partying!,117,Hahn Fox is Partying!,24
993,15,86,2021-04-16 09:01:26+00:00,Theodore Cervantes is Partying!,117,Theodore Cervantes is Partying!,24
994,15,86,2021-04-16 09:14:25+00:00,Jayden Wright is Partying!,117,Jayden Wright is Partying!,24
995,15,86,2021-04-16 09:15:55+00:00,Durham Spaceman is Partying!,117,Durham Spaceman is Partying!,24
996,15,86,2021-04-16 09:21:30+00:00,Logan Horseman is Partying!,117,Logan Horseman is Partying!,24
997,15,86,2021-04-16 09:24:17+00:00,Theodore Duende is Partying!,117,Theodore Duende is Partying!,24
998,15,87,2021-04-16 10:04:01+00:00,Jayden Wright is Partying!,117,Jayden Wright is Partying!,24
999,15,87,2021-04-16 10:04:06+00:00,Logan Horseman is Partying!,117,Logan Horseman is Partying!,24
1000,15,87,2021-04-16 10:11:58+00:00,Igneus Delacruz is Partying!,117,Igneus Delacruz is Partying!,24
1001,15,87,2021-04-16 10:15:00+00:00,Cell Barajas is Partying!,117,Cell Barajas is Partying!,24
1002,15,87,2021-04-16 10:15:05+00:00,Roscoe Sundae is Partying!,117,Roscoe Sundae is Partying!,24
1003,15,87,2021-04-16 10:16:33+00:00,Caleb Novak is Partying!,117,Caleb Novak is Partying!,24
1004,15,87,2021-04-16 10:17:39+00:00,Jayden Wright is Partying!,117,Jayden Wright is Partying!,24
1005,15,87,2021-04-16 10:19:33+00:00,Mikan Hammer has been hatched from the field of eggs.,137,"Chorby Soul is Unstable!
A Debt was collected.
Rogue Umpire incinerated Chorby Soul!
They're replaced by Mikan Hammer.
The Instability chains to Alaynabella Hollywood!",54
1006,15,87,2021-04-16 10:25:04+00:00,Glabe Moon is Partying!,117,Glabe Moon is Partying!,24
1007,15,88,2021-04-16 11:01:16+00:00,Logan Horseman is Partying!,117,Logan Horseman is Partying!,24
1008,15,88,2021-04-16 11:07:05+00:00,Eugenia Bickle is Partying!,117,Eugenia Bickle is Partying!,24
1009,15,88,2021-04-16 11:07:32+00:00,Tamara Crankit is Partying!,117,Tamara Crankit is Partying!,24
1010,15,88,2021-04-16 11:08:22+00:00,"CONSUMERS ATTACK
ANDREW SOLIS",118,"CONSUMERS ATTACK
ANDREW SOLIS",67
1011,15,88,2021-04-16 11:11:28+00:00,Yong Wright is Partying!,117,Yong Wright is Partying!,24
1012,15,88,2021-04-16 11:14:57+00:00,Winnie Mccall is Partying!,117,Winnie Mccall is Partying!,24
1013,15,88,2021-04-16 11:17:59+00:00,August Sky is Partying!,117,August Sky is Partying!,24
1014,15,88,2021-04-16 11:18:24+00:00,Walton Sports is Partying!,117,Walton Sports is Partying!,24
1015,15,88,2021-04-16 11:30:47+00:00,Oliver Mueller is Partying!,117,Oliver Mueller is Partying!,24
1016,15,88,2021-04-16 11:35:40+00:00,Kennedy Loser is Partying!,117,Kennedy Loser is Partying!,24
1017,15,89,2021-04-16 12:06:02+00:00,Liam Snail is Partying!,117,Liam Snail is Partying!,24
1018,15,89,2021-04-16 12:08:33+00:00,Sandoval Crossing is Partying!,117,Sandoval Crossing is Partying!,24
1019,15,89,2021-04-16 12:11:27+00:00,Glabe Moon is Partying!,117,Glabe Moon is Partying!,24
1020,15,89,2021-04-16 12:14:18+00:00,Silvaire Semiquaver is Partying!,117,Silvaire Semiquaver is Partying!,24
1021,15,89,2021-04-16 12:15:08+00:00,Wichita Toaster is Partying!,117,Wichita Toaster is Partying!,24
1022,15,89,2021-04-16 12:15:59+00:00,Mordecai Kingbird is Partying!,117,Mordecai Kingbird is Partying!,24
1023,15,89,2021-04-16 12:21:24+00:00,Elwin McGhee is Partying!,117,Elwin McGhee is Partying!,24
1024,15,89,2021-04-16 12:21:25+00:00,Burke Gonzales is Partying!,117,Burke Gonzales is Partying!,24
1025,15,89,2021-04-16 12:25:10+00:00,Howell Franklin is Partying!,117,Howell Franklin is Partying!,24
1026,15,90,2021-04-16 13:08:52+00:00,Halexandrey Walton is Partying!,117,Halexandrey Walton is Partying!,24
1027,15,90,2021-04-16 13:14:44+00:00,Gerund Pantheocide is Partying!,117,Gerund Pantheocide is Partying!,24
1028,15,90,2021-04-16 13:18:03+00:00,Velasquez Alstott is Partying!,117,Velasquez Alstott is Partying!,24
1029,15,91,2021-04-16 14:01:36+00:00,Sparks Beans is Partying!,117,Sparks Beans is Partying!,24
1030,15,91,2021-04-16 14:07:17+00:00,Mikan Hammer is Partying!,117,Mikan Hammer is Partying!,24
1031,15,91,2021-04-16 14:08:27+00:00,Anathema Elemefayo has been hatched from the field of eggs.,137,"Rogue Umpire incinerated Winnie Mccall!
They're replaced by Anathema Elemefayo.",54
1032,15,91,2021-04-16 14:19:26+00:00,Cannonball Sports is Partying!,117,Cannonball Sports is Partying!,24
1033,15,92,2021-04-16 15:12:32+00:00,Dervin Gorczyca is Partying!,117,Dervin Gorczyca is Partying!,24
1034,15,92,2021-04-16 15:18:08+00:00,Frankie Hambone is Partying!,117,Frankie Hambone is Partying!,24
1035,15,92,2021-04-16 15:20:13+00:00,Jordan Hildebert is Partying!,117,Jordan Hildebert is Partying!,24
1036,15,92,2021-04-16 15:23:49+00:00,Hahn Fox is Partying!,117,Hahn Fox is Partying!,24
1037,15,92,2021-04-16 15:25:24+00:00,Walton Sports is Partying!,117,Walton Sports is Partying!,24
1038,15,93,2021-04-16 16:00:21+00:00,Walton Sports is Partying!,117,Walton Sports is Partying!,24
1039,15,93,2021-04-16 16:01:06+00:00,Lotus Mango is Partying!,117,Lotus Mango is Partying!,24
1040,15,93,2021-04-16 16:07:02+00:00,Silvaire Roadhouse is Partying!,117,Silvaire Roadhouse is Partying!,24
1041,15,93,2021-04-16 16:07:08+00:00,Logan Horseman is Partying!,117,Logan Horseman is Partying!,24
1042,15,94,2021-04-16 17:08:58+00:00,Dervin Gorczyca is Partying!,117,Dervin Gorczyca is Partying!,24
1043,15,94,2021-04-16 17:11:37+00:00,Jordan Hildebert is Partying!,117,Jordan Hildebert is Partying!,24
1044,15,94,2021-04-16 17:11:52+00:00,Scores Baserunner is Partying!,117,Scores Baserunner is Partying!,24
1045,15,94,2021-04-16 17:12:48+00:00,Stijn Strongbody is Partying!,117,Stijn Strongbody is Partying!,24
1046,15,94,2021-04-16 17:16:42+00:00,Richardson Games is Partying!,117,Richardson Games is Partying!,24
1047,15,94,2021-04-16 17:26:54+00:00,Tot Clark is Partying!,117,Tot Clark is Partying!,24
1048,15,95,2021-04-16 18:05:22+00:00,Adalberto Tosser is Partying!,117,Adalberto Tosser is Partying!,24
1049,15,95,2021-04-16 18:15:33+00:00,Grollis Zephyr is Partying!,117,Grollis Zephyr is Partying!,24
1050,15,95,2021-04-16 18:17:20+00:00,Jasmine Washington is Partying!,117,Jasmine Washington is Partying!,24
1051,15,95,2021-04-16 18:17:54+00:00,Cannonball Sports is Partying!,117,Cannonball Sports is Partying!,24
1052,15,96,2021-04-16 19:00:41+00:00,Rigby Friedrich is Partying!,117,Rigby Friedrich is Partying!,24
1053,15,96,2021-04-16 19:01:06+00:00,Nicholas Mora is Partying!,117,Nicholas Mora is Partying!,24
1054,15,96,2021-04-16 19:03:11+00:00,Malik Destiny is Partying!,117,Malik Destiny is Partying!,24
1055,15,96,2021-04-16 19:07:28+00:00,Rigby Friedrich is Partying!,117,Rigby Friedrich is Partying!,24
1056,15,96,2021-04-16 19:08:22+00:00,Alexander Horne is Partying!,117,Alexander Horne is Partying!,24
1057,15,96,2021-04-16 19:09:28+00:00,Silvaire Roadhouse is Partying!,117,Silvaire Roadhouse is Partying!,24
1058,15,96,2021-04-16 19:11:21+00:00,Spears Taylor is Partying!,117,Spears Taylor is Partying!,24
1059,15,96,2021-04-16 19:12:14+00:00,Randy Dennis is Partying!,117,Randy Dennis is Partying!,24
1060,15,96,2021-04-16 19:14:03+00:00,Ortiz Lopez is Partying!,117,Ortiz Lopez is Partying!,24
1061,15,96,2021-04-16 19:16:07+00:00,Snyder Briggs is Partying!,117,Snyder Briggs is Partying!,24
1062,15,96,2021-04-16 19:17:20+00:00,Miguel James is Partying!,117,Miguel James is Partying!,24
1063,15,96,2021-04-16 19:22:27+00:00,Theodore Cervantes is Partying!,117,Theodore Cervantes is Partying!,24
1064,15,96,2021-04-16 19:23:58+00:00,Cannonball Sports is Partying!,117,Cannonball Sports is Partying!,24
1065,15,96,2021-04-16 19:26:34+00:00,King Roland is Partying!,117,King Roland is Partying!,24
1066,15,96,2021-04-16 19:26:39+00:00,Halexandrey Walton is Partying!,117,Halexandrey Walton is Partying!,24
1067,15,96,2021-04-16 19:28:35+00:00,Kennedy Loser is Partying!,117,Kennedy Loser is Partying!,24
1068,15,96,2021-04-16 19:31:15+00:00,Oliver Loofah is Partying!,117,Oliver Loofah is Partying!,24
1069,15,97,2021-04-16 20:00:16+00:00,Howell Rocha is Partying!,117,Howell Rocha is Partying!,24
1070,15,97,2021-04-16 20:00:36+00:00,Nandy Fantastic is Partying!,117,Nandy Fantastic is Partying!,24
1071,15,97,2021-04-16 20:02:56+00:00,Cory Twelve is Partying!,117,Cory Twelve is Partying!,24
1072,15,97,2021-04-16 20:04:01+00:00,Rafael Davids is Partying!,117,Rafael Davids is Partying!,24
1073,15,97,2021-04-16 20:05:06+00:00,Bates Bentley is Partying!,117,Bates Bentley is Partying!,24
1074,15,97,2021-04-16 20:06:52+00:00,Oscar Vaughan is Partying!,117,Oscar Vaughan is Partying!,24
1075,15,97,2021-04-16 20:14:49+00:00,Thomas Dracaena is Partying!,117,Thomas Dracaena is Partying!,24
1076,15,97,2021-04-16 20:16:19+00:00,Randy Dennis is Partying!,117,Randy Dennis is Partying!,24
1077,15,97,2021-04-16 20:17:59+00:00,Montgomery Bullock is Partying!,117,Montgomery Bullock is Partying!,24
1078,15,97,2021-04-16 20:20:20+00:00,Ayanna Dumpington is Partying!,117,Ayanna Dumpington is Partying!,24
1079,15,97,2021-04-16 20:21:05+00:00,Liam Snail is Partying!,117,Liam Snail is Partying!,24
1080,15,97,2021-04-16 20:24:20+00:00,Paula Mason is Partying!,117,Paula Mason is Partying!,24
1081,15,97,2021-04-16 20:30:11+00:00,Elvis Figueroa is Partying!,117,Elvis Figueroa is Partying!,24
1082,15,98,2021-04-16 21:01:16+00:00,Rigby Friedrich is Partying!,117,Rigby Friedrich is Partying!,24
1083,15,98,2021-04-16 21:10:18+00:00,Don Mitchell is Partying!,117,Don Mitchell is Partying!,24
1084,15,98,2021-04-16 21:11:03+00:00,Slosh Truk is Partying!,117,Slosh Truk is Partying!,24
1085,15,98,2021-04-16 21:11:23+00:00,Tot Clark is Partying!,117,Tot Clark is Partying!,24
1086,15,98,2021-04-16 21:14:10+00:00,Cannonball Sports is Partying!,117,Cannonball Sports is Partying!,24
1087,15,98,2021-04-16 21:16:23+00:00,Burke Gonzales is Partying!,117,Burke Gonzales is Partying!,24
1088,15,98,2021-04-16 21:18:41+00:00,Freemium Seraph is Partying!,117,Freemium Seraph is Partying!,24
1089,15,98,2021-04-16 21:21:16+00:00,Helga Moreno is Partying!,117,Helga Moreno is Partying!,24
1090,15,98,2021-04-16 21:28:06+00:00,Cory Twelve is Partying!,117,Cory Twelve is Partying!,24
1091,15,99,2021-04-16 23:14:51+00:00,"CONSUMERS ATTACK
DUNLAP FIGUEROA",118,"CONSUMERS ATTACK
DUNLAP FIGUEROA",67
1092,15,116,2021-04-17 23:22:47+00:00,"CONSUMERS ATTACK
RAI SPLIFF",118,"CONSUMERS ATTACK
RAI SPLIFF",67
1093,15,116,2021-04-18 18:01:04+00:00,Francisco Presto- entered the Shadows.,117,Will Received: Foreshadow,61
1094,15,116,2021-04-18 18:01:04+00:00,Sixpack Dogwalker entered the Shadows.,117,Will Received: Foreshadow,61
1095,15,116,2021-04-18 18:01:04+00:00,Becker Solis entered the Shadows.,117,Will Received: Move,61
1096,15,116,2021-04-18 18:01:04+00:00,Patchwork Southwick's Pitching is Infused.,117,Will Received: Transfuse,61
1097,15,116,2021-04-18 18:01:04+00:00,Patchwork Southwick's Defense is Outfused.,118,Will Received: Transfuse,61
1098,15,116,2021-04-18 18:01:04+00:00,Dunlap Figueroa's Pitching is Infused.,117,Will Received: Transfuse,61
1099,15,116,2021-04-18 18:01:04+00:00,Dunlap Figueroa's Baserunning is Outfused.,118,Will Received: Transfuse,61
1100,15,116,2021-04-18 18:01:04+00:00,Rodriguez Internet's Batting is Infused.,117,Will Received: Transfuse,61
1101,15,116,2021-04-18 18:01:04+00:00,Rodriguez Internet's Pitching is Outfused.,118,Will Received: Transfuse,61
1102,15,116,2021-04-18 18:01:04+00:00,Cantus Hojo entered the Shadows.,117,Will Received: Move,61
1103,15,116,2021-04-18 18:01:04+00:00,Rat Mason's Batting is Infused.,117,Will Received: Transfuse,61
1104,15,116,2021-04-18 18:01:04+00:00,Rat Mason's Defense is Outfused.,118,Will Received: Transfuse,61
1105,15,116,2021-04-18 18:01:04+00:00,Becker Solis' Pitching is Infused.,117,Will Received: Transfuse,61
1106,15,116,2021-04-18 18:01:04+00:00,Becker Solis' Defense is Outfused.,118,Will Received: Transfuse,61
1107,15,116,2021-04-18 18:01:04+00:00,Margarito Nava entered the Shadows.,117,Will Received: Plunder,61
1108,15,116,2021-04-18 18:01:04+00:00,Eizabeth Guerra entered the Shadows.,117,Will Received: Move,61
1109,15,116,2021-04-18 18:01:04+00:00,Fenry Marlow's Pitching is Infused.,117,Will Received: Transfuse,61
1110,15,116,2021-04-18 18:01:04+00:00,Fenry Marlow's Batting is Outfused.,118,Will Received: Transfuse,61
1111,15,116,2021-04-18 18:01:04+00:00,Mira Lemma's Batting is Infused.,117,Will Received: Transfuse,61
1112,15,116,2021-04-18 18:01:04+00:00,Mira Lemma's Baserunning is Outfused.,118,Will Received: Transfuse,61
1113,15,116,2021-04-18 18:01:04+00:00,Orville Manco's Pitching is Infused.,117,Will Received: Transfuse,61
1114,15,116,2021-04-18 18:01:04+00:00,Orville Manco's Defense is Outfused.,118,Will Received: Transfuse,61
1115,15,116,2021-04-18 18:01:04+00:00,Zack Sanders' Pitching is Infused.,117,Will Received: Transfuse,61
1116,15,116,2021-04-18 18:01:04+00:00,Zack Sanders' Batting is Outfused.,118,Will Received: Transfuse,61
1117,15,116,2021-04-18 18:01:05+00:00,Dudley Mueller entered the Shadows.,117,Will Received: Foreshadow,61
1118,15,116,2021-04-18 18:01:05+00:00,Patty Fox's Pitching is Infused.,117,Will Received: Transfuse,61
1119,15,116,2021-04-18 18:01:05+00:00,Patty Fox's Baserunning is Outfused.,118,Will Received: Transfuse,61
1120,15,116,2021-04-18 18:01:05+00:00,D-n Ell--tt entered the Shadows.,117,Will Received: Foreshadow,61
1121,15,116,2021-04-18 18:01:05+00:00,Oscar Vaughan entered the Shadows.,117,Will Received: Foreshadow,61
1122,15,116,2021-04-18 18:01:05+00:00,Roscoe Sundae entered the Shadows.,117,Will Received: Move,61
1123,15,116,2021-04-18 18:01:05+00:00,Alaynabella Hollywood entered the Shadows.,117,Will Received: Foreshadow,61
1124,15,116,2021-04-18 18:01:05+00:00,Silvia Rugrat's Pitching is Infused.,117,Will Received: Transfuse,61
1125,15,116,2021-04-18 18:01:05+00:00,Silvia Rugrat's Defense is Outfused.,118,Will Received: Transfuse,61
1126,15,116,2021-04-18 18:01:05+00:00,Logan Horseman's Batting is Infused.,117,Will Received: Transfuse,61
1127,15,116,2021-04-18 18:01:05+00:00,Logan Horseman's Defense is Outfused.,118,Will Received: Transfuse,61
1128,15,116,2021-04-18 18:01:05+00:00,Alston Cerveza entered the Shadows.,117,Will Received: Foreshadow,61
1129,15,116,2021-04-18 18:01:05+00:00,Elijah Valenzuela's Batting is Infused.,117,Will Received: Transfuse,61
1130,15,116,2021-04-18 18:01:05+00:00,Elijah Valenzuela's Defense is Outfused.,118,Will Received: Transfuse,61
1131,15,116,2021-04-18 18:01:46+00:00,Eizabeth Elliott entered the Shadows.,117,"Blessing Won: Weakest Link, Magic",60
1132,15,116,2021-04-18 18:01:46+00:00,Margarito Nava's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1133,15,116,2021-04-18 18:01:46+00:00,Owen Picklestein's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1134,15,116,2021-04-18 18:01:46+00:00,Francisco Object's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1135,15,116,2021-04-18 18:01:46+00:00,Kit Ratoon's hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1136,15,116,2021-04-18 18:01:46+00:00,Ephraim Ladd's hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1137,15,116,2021-04-18 18:01:46+00:00,Persephone Splotter's hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1138,15,116,2021-04-18 18:01:46+00:00,Nyx Snapjaw's hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1139,15,116,2021-04-18 18:01:46+00:00,Avi Jones' hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1140,15,116,2021-04-18 18:01:46+00:00,Bartleby Zhivago's hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1141,15,116,2021-04-18 18:01:46+00:00,Dulce Schofield's hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1142,15,116,2021-04-18 18:01:46+00:00,Clove Mahle's hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1143,15,116,2021-04-18 18:01:46+00:00,Atma Willowtree's hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1144,15,116,2021-04-18 18:01:46+00:00,Cantus Hojo's hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1145,15,116,2021-04-18 18:01:46+00:00,Matteo Cash's hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1146,15,116,2021-04-18 18:01:46+00:00,Norman Muggins' hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1147,15,116,2021-04-18 18:01:46+00:00,Rocio Caster's hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1148,15,116,2021-04-18 18:01:46+00:00,Susananana Portmanteau's hitting was boosted.,117,"Blessing Won: Shadow Batting Practice, Worms",60
1149,15,116,2021-04-18 18:01:47+00:00,Shaquille Sunshine's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1150,15,116,2021-04-18 18:01:47+00:00,Zeboriah Whiskey's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1151,15,116,2021-04-18 18:01:47+00:00,Kiki Junior Jr's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1152,15,116,2021-04-18 18:01:47+00:00,Zeboriah Wilson's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1153,15,116,2021-04-18 18:01:47+00:00,Tad Blortles' baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1154,15,116,2021-04-18 18:01:47+00:00,Stephanie Schmitt's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1155,15,116,2021-04-18 18:01:47+00:00,Stu Mcdaniel's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1156,15,116,2021-04-18 18:01:47+00:00,Tristin Crankit's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1157,15,116,2021-04-18 18:01:47+00:00,Jasper Destiny's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1158,15,116,2021-04-18 18:01:47+00:00,Wade Howe's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1159,15,116,2021-04-18 18:01:47+00:00,Jenkins Ingram's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1160,15,116,2021-04-18 18:01:47+00:00,Elijah Bookbaby's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1161,15,116,2021-04-18 18:01:47+00:00,Chambers Kennedy's baserunning was boosted.,117,"Blessing Won: Shadow Running Practice, Flowers",60
1162,15,116,2021-04-18 18:01:47+00:00,Summers Pony's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1163,15,116,2021-04-18 18:01:47+00:00,Freemium Fairwood's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1164,15,116,2021-04-18 18:01:47+00:00,Conditional Yuniesky's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1165,15,116,2021-04-18 18:01:47+00:00,Mcdowell Karim's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1166,15,116,2021-04-18 18:01:47+00:00,Emblem Warhorse's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1167,15,116,2021-04-18 18:01:47+00:00,Emilia Street's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1168,15,116,2021-04-18 18:01:47+00:00,Arturo Huerta's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1169,15,116,2021-04-18 18:01:47+00:00,Schneider Blanco's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1170,15,116,2021-04-18 18:01:47+00:00,Antonio Mccall's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1171,15,116,2021-04-18 18:01:47+00:00,Leticia Snyder's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1172,15,116,2021-04-18 18:01:47+00:00,Terrell Bradley's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1173,15,116,2021-04-18 18:01:47+00:00,Daniel Benedicte's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1174,15,116,2021-04-18 18:01:47+00:00,Tillman Wan's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1175,15,116,2021-04-18 18:01:47+00:00,Ortiz Morse's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1176,15,116,2021-04-18 18:01:47+00:00,Lori Boston's pitching was boosted.,117,"Blessing Won: Shadow Pitching Practice, Garages",60
1177,15,116,2021-04-18 18:01:47+00:00,Summers Pony's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1178,15,116,2021-04-18 18:01:47+00:00,Freemium Fairwood's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1179,15,116,2021-04-18 18:01:47+00:00,Conditional Yuniesky's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1180,15,116,2021-04-18 18:01:47+00:00,Mcdowell Karim's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1181,15,116,2021-04-18 18:01:47+00:00,Emblem Warhorse's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1182,15,116,2021-04-18 18:01:47+00:00,Emilia Street's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1183,15,116,2021-04-18 18:01:47+00:00,Arturo Huerta's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1184,15,116,2021-04-18 18:01:47+00:00,Schneider Blanco's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1185,15,116,2021-04-18 18:01:47+00:00,Antonio Mccall's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1186,15,116,2021-04-18 18:01:47+00:00,Leticia Snyder's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1187,15,116,2021-04-18 18:01:47+00:00,Terrell Bradley's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1188,15,116,2021-04-18 18:01:47+00:00,Daniel Benedicte's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1189,15,116,2021-04-18 18:01:47+00:00,Tillman Wan's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1190,15,116,2021-04-18 18:01:47+00:00,Ortiz Morse's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1191,15,116,2021-04-18 18:01:47+00:00,Lori Boston's defense was boosted.,117,"Blessing Won: Shadow Defense Practice, Garages",60
1192,16,0,2021-04-19 15:20:59+00:00,Trinity Smaht has been hatched from the field of eggs.,137,"Chorby Soul is Unstable!
A Debt was collected.
Rogue Umpire incinerated Chorby Soul!
They're replaced by Trinity Smaht.
The Instability chains to Luis Acevedo!",54
1193,16,1,2021-04-19 16:18:29+00:00,Jon Halifax has been hatched from the field of eggs.,137,"Luis Acevedo is Unstable!
A Debt was collected.
Rogue Umpire incinerated Luis Acevedo!
They're replaced by Jon Halifax.
The Instability chains to Parker Parra!",54
1194,16,11,2021-04-20 02:18:19+00:00,Donna Milicic has been hatched from the field of eggs.,137,"Rogue Umpire incinerated Pudge Nakamoto!
They're replaced by Donna Milicic.",54
1195,16,35,2021-04-21 03:18:24+00:00,Allan Kranch has been hatched from the field of eggs.,137,"Rogue Umpire incinerated Hiroto Cerna!
They're replaced by Allan Kranch.",54
1196,16,43,2021-04-21 11:03:36+00:00,Rylan O'Lantern has been hatched from the field of eggs.,137,"Rogue Umpire incinerated Stijn Strongbody!
They're replaced by Rylan O'Lantern.",54
1197,16,53,2021-04-21 21:23:09+00:00,Jon Tumblehome has been hatched from the field of eggs.,137,"Rogue Umpire incinerated Hercules Alighieri!
They're replaced by Jon Tumblehome.",54
1198,16,61,2021-04-22 05:04:51+00:00,Frankie Incarnate has been hatched from the field of eggs.,137,"Rogue Umpire incinerated Allison Abbott!
They're replaced by Frankie Incarnate.",54
1199,16,73,2021-04-22 18:17:55+00:00,Yummy Elliott entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Yummy Elliott is replaced by McBaseball Clembons.",191
1200,16,73,2021-04-22 18:26:30+00:00,Bottles Suljak entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Bottles Suljak is replaced by Cravel Gesundheit.",191
1201,16,76,2021-04-22 21:13:48+00:00,Parker Parra entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Parker Parra is replaced by Lorcan Smaht.",191
1202,16,76,2021-04-22 21:17:03+00:00,McBaseball Clembons entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
McBaseball Clembons is replaced by Yummy Elliott.",191
1203,16,77,2021-04-22 22:20:55+00:00,Bright Zimmerman entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Bright Zimmerman is replaced by Oscar Dollie.",191
1204,16,77,2021-04-22 22:26:07+00:00,Kelvin Drumsolo is Partying!,117,Kelvin Drumsolo is Partying!,24
1205,16,79,2021-04-23 00:18:52+00:00,PolkaDot Patterson is Partying!,117,PolkaDot Patterson is Partying!,24
