,season,day,timestamp_feed,description,event_type,parent_description,parent_event_type,type_feed,fragment,timestamp_rng,player_name,type_rng,s0,s1,offset
2628,22,89,2021-07-23 10:20:50+00:00,Fish Summer is Partying!,117,"Fish Summer is Partying!
A flock of Birds are attracted to The Gym!",24,party,-1,,,,-1,-1,-1
2629,22,89,2021-07-23 10:23:01+00:00,Marco Stink is Partying!,117,"Marco Stink is Partying!
A flock of Birds are attracted to The Big Garage!",24,party,-1,,,,-1,-1,-1
2630,22,90,2021-07-23 11:00:37+00:00,Logan Rodriguez is Partying!,117,"Logan Rodriguez is Partying!
A flock of Birds are attracted to The Gym!",24,party,-1,,,,-1,-1,-1
2631,22,90,2021-07-23 11:02:27+00:00,Dunlap Figueroa is Partying!,117,"Dunlap Figueroa is Partying!
A flock of Birds are attracted to The Pillars!",24,party,-1,,,,-1,-1,-1
2632,22,90,2021-07-23 11:06:28+00:00,Yurts Buttercup is Partying!,117,"Yurts Buttercup is Partying!
A flock of Birds are attracted to The Bubble!",24,party,-1,,,,-1,-1,-1
2633,22,90,2021-07-23 11:09:43+00:00,Helga Moreno is Partying!,117,"Helga Moreno is Partying!
A flock of Birds are attracted to The Polyhedron!",24,party,-1,,,,-1,-1,-1
2634,22,90,2021-07-23 11:11:33+00:00,Kina Larsen is Partying!,117,"Kina Larsen is Partying!
A flock of Birds are attracted to The Meadow!",24,party,-1,,,,-1,-1,-1
2635,22,90,2021-07-23 11:17:10+00:00,Fish Summer is Partying!,117,"Fish Summer is Partying!
A flock of Birds are attracted to The Bubble!",24,party,-1,,,,-1,-1,-1
2636,22,90,2021-07-23 11:22:03+00:00,Chet Takahashi entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Chet Takahashi is replaced by Bennett Bluesky.",191,shadow,-1,,,,-1,-1,-1
2637,22,90,2021-07-23 11:23:35+00:00,Helga Moreno is Partying!,117,"Helga Moreno is Partying!
A flock of Birds are attracted to The Polyhedron!",24,party,-1,,,,-1,-1,-1
2638,22,90,2021-07-23 11:25:41+00:00,Adalberto Tosser is Partying!,117,"Adalberto Tosser is Partying!
A flock of Birds are attracted to The Fire House!",24,party,-1,,,,-1,-1,-1
2639,22,90,2021-07-23 11:29:24+00:00,Beasley Day is Partying!,117,"Beasley Day is Partying!
A flock of Birds are attracted to The Solarium!",24,party,-1,,,,-1,-1,-1
2640,22,90,2021-07-23 11:29:44+00:00,Dunlap Figueroa entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Dunlap Figueroa is replaced by Zoey Kirchner.",191,shadow,-1,,,,-1,-1,-1
2641,22,91,2021-07-23 12:01:02+00:00,Bates Bentley is Partying!,117,"Bates Bentley is Partying!
A flock of Birds are attracted to The Cookout!",24,party,-1,,,,-1,-1,-1
2642,22,91,2021-07-23 12:05:27+00:00,--r---- S-a-d-ak- is Partying!,117,"--r---- S-a-d-ak- is Partying!
A flock of Birds are attracted to The Cookout!",24,party,-1,,,,-1,-1,-1
2643,22,91,2021-07-23 12:05:42+00:00,King Weatherman is Partying!,117,"King Weatherman is Partying!
A flock of Birds are attracted to The Gym!",24,party,-1,,,,-1,-1,-1
2644,22,91,2021-07-23 12:08:13+00:00,Kurt Crueller is Partying!,117,"Kurt Crueller is Partying!
A flock of Birds are attracted to The Polyhedron!",24,party,-1,,,,-1,-1,-1
2645,22,91,2021-07-23 12:09:23+00:00,-ilvia W-n-er is Partying!,117,"-ilvia W-n-er is Partying!
A flock of Birds are attracted to The Polyhedron!",24,party,-1,,,,-1,-1,-1
2646,22,91,2021-07-23 12:10:28+00:00,Spears Taylor is Partying!,117,"Spears Taylor is Partying!
A flock of Birds are attracted to The Cookout!",24,party,-1,,,,-1,-1,-1
2647,22,91,2021-07-23 12:12:04+00:00,Cravel Gesundheit is Partying!,117,"Cravel Gesundheit is Partying!
A flock of Birds are attracted to The Gym!",24,party,-1,,,,-1,-1,-1
2648,22,91,2021-07-23 12:17:39+00:00,Rat Mason is Partying!,117,"Rat Mason is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2649,22,91,2021-07-23 12:17:53+00:00,Jolene Willowtree is Partying!,117,"Jolene Willowtree is Partying!
A flock of Birds are attracted to The Pillars!",24,party,88,2021-07-23 12:18:02.151014+00:00,Jolene Willowtree,party,10209304404042165158,10469696021491181715,62
2650,22,91,2021-07-23 12:21:46+00:00,Alexander Horne is Partying!,117,"Alexander Horne is Partying!
A flock of Birds are attracted to The Polyhedron!",24,party,-1,,,,-1,-1,-1
2651,22,91,2021-07-23 12:24:31+00:00,Lachlan Shelton entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Lachlan Shelton is replaced by Neerie McCloud.",228,shadow,-1,,,,-1,-1,-1
2652,22,91,2021-07-23 12:25:22+00:00,Foxy Pebble entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Foxy Pebble is replaced by Sandford Garner.",228,shadow,-1,,,,-1,-1,-1
2653,22,91,2021-07-23 12:26:18+00:00,Plums Blather entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Plums Blather is replaced by Chet Takahashi.",191,shadow,-1,,,,-1,-1,-1
2654,22,92,2021-07-23 13:01:32+00:00,Huber Frumple is Partying!,117,"Huber Frumple is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2655,22,92,2021-07-23 13:06:47+00:00,Jolene Willowtree is Partying!,117,"Jolene Willowtree is Partying!
A flock of Birds are attracted to The Pillars!",24,party,-1,,,,-1,-1,-1
2656,22,92,2021-07-23 13:07:47+00:00,F-ancisc- Preston is Partying!,117,"F-ancisc- Preston is Partying!
A flock of Birds are attracted to The Gym!",24,party,-1,,,,-1,-1,-1
2657,22,92,2021-07-23 13:10:51+00:00,Rafael Davids is Partying!,117,"Rafael Davids is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2658,22,92,2021-07-23 13:14:46+00:00,Lucas Petty is Partying!,117,"Lucas Petty is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2659,22,92,2021-07-23 13:21:18+00:00,Reece Saetang entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Reece Saetang is replaced by Percival Wheeler.",191,shadow,-1,,,,-1,-1,-1
2660,22,92,2021-07-23 13:21:28+00:00,Juice Collins entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Juice Collins is replaced by Don Mitchell.",191,shadow,-1,,,,-1,-1,-1
2661,22,92,2021-07-23 13:23:24+00:00,Dunn Keyes is Partying!,117,"Dunn Keyes is Partying!
A flock of Birds are attracted to The Fire House!",24,party,-1,,,,-1,-1,-1
2662,22,93,2021-07-23 14:10:54+00:00,Bonk Jokes is Partying!,117,"Bonk Jokes is Partying!
A flock of Birds are attracted to Yellowstone!",24,party,-1,,,,-1,-1,-1
2663,22,93,2021-07-23 14:12:02+00:00,Alyssa Harrell entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Alyssa Harrell is replaced by Itsuki Winner.",191,shadow,-1,,,,-1,-1,-1
2664,22,93,2021-07-23 14:14:37+00:00,Wyatt Mason IV entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Wyatt Mason IV is replaced by Leach Herman.",191,shadow,-1,,,,-1,-1,-1
2665,22,93,2021-07-23 14:17:09+00:00,Jan Canberra entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Jan Canberra is replaced by Steals Chark.",191,shadow,-1,,,,-1,-1,-1
2666,22,93,2021-07-23 14:17:30+00:00,Joshua Watson is Partying!,117,"Joshua Watson is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2667,22,93,2021-07-23 14:19:58+00:00,Frankie Incarnate is Partying!,117,"Frankie Incarnate is Partying!
A flock of Birds are attracted to The Steakhouse!",24,party,88,2021-07-23 14:20:03.066941+00:00,Frankie Incarnate,party,3774803878893676267,3835890723032227237,34
2668,22,93,2021-07-23 14:21:06+00:00,Burke Gonzales is Partying!,117,"Burke Gonzales is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2669,22,93,2021-07-23 14:25:10+00:00,Itsuki Winner entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Itsuki Winner is replaced by Alyssa Harrell.",191,shadow,-1,,,,-1,-1,-1
2670,22,93,2021-07-23 14:25:51+00:00,Shir-- Mc-lroy entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Shir-- Mc-lroy is replaced by Gia Holbrook.",191,shadow,-1,,,,-1,-1,-1
2671,22,93,2021-07-23 14:27:58+00:00,Silvia Rugrat is Partying!,117,"Silvia Rugrat is Partying!
A flock of Birds are attracted to The Bucket!",24,party,89,2021-07-23 14:28:01.813999+00:00,Silvia Rugrat,party,14100649843584728019,11423327499192596603,43
2672,22,93,2021-07-23 14:28:43+00:00,Sexton Wheerer is Partying!,117,"Sexton Wheerer is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2673,22,93,2021-07-23 14:30:07+00:00,Leach Herman entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Leach Herman is replaced by Wyatt Mason IV.",191,shadow,-1,,,,-1,-1,-1
2674,22,93,2021-07-23 14:36:10+00:00,Wanda Schenn is Partying!,117,"Wanda Schenn is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2675,22,94,2021-07-23 15:05:22+00:00,Don Mitchell is Partying!,117,"Don Mitchell is Partying!
A flock of Birds are attracted to The Cookout!",24,party,-1,,,,-1,-1,-1
2676,22,94,2021-07-23 15:05:28+00:00,The LCD Soundsystem boosted Spears Rogers!,117,"Reality flickers. Things look different ...
Spears Rogers and Famou- Owens switch teams in the feedback!
The LCD Soundsystem is playing at the Jazz Hands' house!
Famou- Owens is now batting.",41,lcd,-1,,,,-1,-1,-1
2677,22,94,2021-07-23 15:05:28+00:00,The LCD Soundsystem boosted Famou- Owens!,117,"Reality flickers. Things look different ...
Spears Rogers and Famou- Owens switch teams in the feedback!
The LCD Soundsystem is playing at the Jazz Hands' house!
Famou- Owens is now batting.",41,lcd,-1,,,,-1,-1,-1
2678,22,94,2021-07-23 15:12:28+00:00,Yummy Elliott is Partying!,117,"Yummy Elliott is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2679,22,94,2021-07-23 15:14:20+00:00,Jode Pres-on is Partying!,117,"Jode Pres-on is Partying!
A flock of Birds are attracted to Yellowstone!",24,party,-1,,,,-1,-1,-1
2680,22,94,2021-07-23 15:15:40+00:00,Ayanna Dumpington is Partying!,117,"Ayanna Dumpington is Partying!
A flock of Birds are attracted to The Pocket!",24,party,-1,,,,-1,-1,-1
2681,22,94,2021-07-23 15:17:24+00:00,Rat Mason is Partying!,117,"Rat Mason is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2682,22,94,2021-07-23 15:19:26+00:00,The LCD Soundsystem boosted Siobhan Chark!,117,"Reality flickers. Things look different ...
Siobhan Chark and W-l--n Spo--- switch teams in the feedback!
The LCD Soundsystem is playing at the Jazz Hands' house!
W-l--n Spo--- is now pitching.",41,lcd,-1,,,,-1,-1,-1
2683,22,94,2021-07-23 15:19:26+00:00,The LCD Soundsystem boosted W-l--n Spo---!,117,"Reality flickers. Things look different ...
Siobhan Chark and W-l--n Spo--- switch teams in the feedback!
The LCD Soundsystem is playing at the Jazz Hands' house!
W-l--n Spo--- is now pitching.",41,lcd,-1,,,,-1,-1,-1
2684,22,94,2021-07-23 15:21:09+00:00,Spears Taylor entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Spears Taylor is replaced by Itsuki Winner.",191,shadow,-1,,,,-1,-1,-1
2685,22,94,2021-07-23 15:28:18+00:00,The LCD Soundsystem boosted Spears Rogers!,117,"Reality flickers. Things look different ...
Spears Rogers and Famou- Owens switch teams in the feedback!
The LCD Soundsystem is playing at the Jazz Hands' house!
Famou- Owens is now batting.",41,lcd,-1,,,,-1,-1,-1
2686,22,94,2021-07-23 15:28:18+00:00,The LCD Soundsystem boosted Famou- Owens!,117,"Reality flickers. Things look different ...
Spears Rogers and Famou- Owens switch teams in the feedback!
The LCD Soundsystem is playing at the Jazz Hands' house!
Famou- Owens is now batting.",41,lcd,-1,,,,-1,-1,-1
2687,22,95,2021-07-23 16:07:48+00:00,Ortiz Lopez is Partying!,117,"Ortiz Lopez is Partying!
A flock of Birds are attracted to The Bubble!",24,party,89,2021-07-23 16:08:01.243446+00:00,Ortiz Lopez,party,7489701407741418264,16805172599430182281,30
2688,22,95,2021-07-23 16:08:24+00:00,Lucas Petty is Partying!,117,"Lucas Petty is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2689,22,95,2021-07-23 16:13:20+00:00,Ortiz Lopez is Partying!,117,"Ortiz Lopez is Partying!
A flock of Birds are attracted to The Bubble!",24,party,-1,,,,-1,-1,-1
2690,22,95,2021-07-23 16:15:27+00:00,Cravel Gesundheit is Partying!,117,"Cravel Gesundheit is Partying!
A flock of Birds are attracted to Yellowstone!",24,party,-1,,,,-1,-1,-1
2691,22,95,2021-07-23 16:16:13+00:00,Ortiz Lopez entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Ortiz Lopez is replaced by Jan Canberra.",191,shadow,-1,,,,-1,-1,-1
2692,22,95,2021-07-23 16:18:08+00:00,August Sky is Partying!,117,"August Sky is Partying!
A flock of Birds are attracted to The Pocket!",24,party,-1,,,,-1,-1,-1
2693,22,95,2021-07-23 16:19:23+00:00,Ayanna Dumpington is Partying!,117,"Ayanna Dumpington is Partying!
A flock of Birds are attracted to The Pocket!",24,party,-1,,,,-1,-1,-1
2694,22,95,2021-07-23 16:24:05+00:00,Barry Burkhard entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Barry Burkhard is replaced by Cory Ross.",228,shadow,-1,,,,-1,-1,-1
2695,22,95,2021-07-23 16:27:27+00:00,R-g-- F-ie-r--- is Partying!,117,"R-g-- F-ie-r--- is Partying!
A flock of Birds are attracted to The Bubble!",24,party,-1,,,,-1,-1,-1
2696,22,95,2021-07-23 16:28:14+00:00,Cravel Gesundheit is Partying!,117,"Cravel Gesundheit is Partying!
A flock of Birds are attracted to Yellowstone!",24,party,-1,,,,-1,-1,-1
2697,22,95,2021-07-23 16:34:03+00:00,Tai Beanbag entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Tai Beanbag is replaced by Cantus Hojo.",228,shadow,-1,,,,-1,-1,-1
2698,22,96,2021-07-23 17:04:32+00:00,Fran Beans is Partying!,117,"Fran Beans is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2699,22,96,2021-07-23 17:08:28+00:00,Scores Baserunner is Partying!,117,"Scores Baserunner is Partying!
A flock of Birds are attracted to The Garden!",24,party,-1,,,,-1,-1,-1
2700,22,96,2021-07-23 17:11:22+00:00,Nova Gesundheit entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Nova Gesundheit is replaced by Jenkins Good.",191,shadow,-1,,,,-1,-1,-1
2701,22,96,2021-07-23 17:13:08+00:00,Jode Pres-on is Partying!,117,"Jode Pres-on is Partying!
A flock of Birds are attracted to Yellowstone!",24,party,-1,,,,-1,-1,-1
2702,22,96,2021-07-23 17:14:30+00:00,Yulia Skitter has been hatched from the field of eggs.,137,"Helga Moreno is Unstable!
A Debt was collected.
Rogue Umpire incinerated Helga Moreno!
They're replaced by Yulia Skitter.
The Instability chains to Tot Fox!",54,thwack,-1,,,,-1,-1,-1
2703,22,96,2021-07-23 17:19:24+00:00,Famou- Owens is Partying!,117,"Famou- Owens is Partying!
A flock of Birds are attracted to The Fire House!",24,party,-1,,,,-1,-1,-1
2704,22,96,2021-07-23 17:22:06+00:00,Hiroto Wilcox is Partying!,117,"Hiroto Wilcox is Partying!
A flock of Birds are attracted to The Solarium!",24,party,-1,,,,-1,-1,-1
2705,22,96,2021-07-23 17:22:14+00:00,Lottie Ceilingfan is Partying!,117,"Lottie Ceilingfan is Partying!
A flock of Birds are attracted to The Fire House!",24,party,-1,,,,-1,-1,-1
2706,22,96,2021-07-23 17:22:25+00:00,Gabriel Griffith is Partying!,117,"Gabriel Griffith is Partying!
A flock of Birds are attracted to The Fire House!",24,party,-1,,,,-1,-1,-1
2707,22,96,2021-07-23 17:23:42+00:00,Vito Kravitz entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Vito Kravitz is replaced by Pannonica Oko.",228,shadow,-1,,,,-1,-1,-1
2708,22,97,2021-07-23 18:04:03+00:00,Mooney Doctor II is Partying!,117,"Mooney Doctor II is Partying!
A flock of Birds are attracted to Yellowstone!",24,party,-1,,,,-1,-1,-1
2709,22,97,2021-07-23 18:07:33+00:00,Riley Firewall is Partying!,117,"Riley Firewall is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2710,22,97,2021-07-23 18:08:58+00:00,Rodriguez Internet is Partying!,117,"Rodriguez Internet is Partying!
A flock of Birds are attracted to Yellowstone!",24,party,-1,,,,-1,-1,-1
2711,22,97,2021-07-23 18:12:53+00:00,Cravel Gesundheit entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Cravel Gesundheit is replaced by E-z-be-- El-iott.",191,shadow,-1,,,,-1,-1,-1
2712,22,97,2021-07-23 18:13:34+00:00,Peanutiel Duffy is Partying!,117,"Peanutiel Duffy is Partying!
A flock of Birds are attracted to The Fire House!",24,party,-1,,,,-1,-1,-1
2713,22,97,2021-07-23 18:15:54+00:00,E-z-be-- El-iott is Partying!,117,"E-z-be-- El-iott is Partying!
A flock of Birds are attracted to Yellowstone!",24,party,-1,,,,-1,-1,-1
2714,22,97,2021-07-23 18:28:38+00:00,Beasley Day is Partying!,117,"Beasley Day is Partying!
A flock of Birds are attracted to The Fire House!",24,party,-1,,,,-1,-1,-1
2715,22,98,2021-07-23 19:00:38+00:00,Matteo Cash is Partying!,117,"Matteo Cash is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2716,22,98,2021-07-23 19:05:52+00:00,Peanutiel Duffy is Partying!,117,"Peanutiel Duffy is Partying!
A flock of Birds are attracted to The Fire House!",24,party,90,2021-07-23 19:06:01.022908+00:00,Peanutiel Duffy,party,15009922526592803591,7421695395195081396,5
2717,22,98,2021-07-23 19:06:49+00:00,Chambers Kennedy is Partying!,117,"Chambers Kennedy is Partying!
A flock of Birds are attracted to The Garden!",24,party,-1,,,,-1,-1,-1
2718,22,98,2021-07-23 19:08:49+00:00,Sandford Garner is Partying!,117,"Sandford Garner is Partying!
A flock of Birds are attracted to The Steakhouse!",24,party,-1,,,,-1,-1,-1
2719,22,98,2021-07-23 19:16:42+00:00,Yummy Elliott is Partying!,117,"Yummy Elliott is Partying!
A flock of Birds are attracted to LA Taquería!",24,party,-1,,,,-1,-1,-1
2720,22,98,2021-07-23 19:22:22+00:00,Pannonica Oko entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Pannonica Oko is replaced by Vito Kravitz.",228,shadow,-1,,,,-1,-1,-1
2721,22,98,2021-07-23 19:25:00+00:00,Baby Doyle is Partying!,117,"Baby Doyle is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2722,22,101,2021-07-23 23:25:52+00:00,Liam Snail entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Liam Snail is replaced by Caleb Novak.",191,shadow,90,2021-07-23 23:26:02.488439+00:00,Liam Snail,shadow,13436531635163098959,4157746760758904355,55
2723,22,105,2021-07-24 04:21:34+00:00,Sandie Turner entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Sandie Turner is replaced by Evelton McBlase II.",191,shadow,-1,,,,-1,-1,-1
2724,22,105,2021-07-24 04:23:47+00:00,Silvaire Semiquaver entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Silvaire Semiquaver is replaced by Uncle Plasma XIV.",191,shadow,-1,,,,-1,-1,-1
2725,22,116,2021-07-25 18:01:03+00:00,Flotation Protocols Activated for the Wild High.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2726,22,116,2021-07-25 18:01:03+00:00,Yusef Fenestrate's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2727,22,116,2021-07-25 18:01:03+00:00,Theodore Honeywell's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2728,22,116,2021-07-25 18:01:03+00:00,Coolname Galvanic's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2729,22,116,2021-07-25 18:01:03+00:00,Cicero Gubbins' hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2730,22,116,2021-07-25 18:01:03+00:00,Grollis Zephyr's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2731,22,116,2021-07-25 18:01:03+00:00,Engine Eberhardt's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2732,22,116,2021-07-25 18:01:03+00:00,Kit Honey's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2733,22,116,2021-07-25 18:01:03+00:00,Kline Greenlemon's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2734,22,116,2021-07-25 18:01:03+00:00,Ankle Halifax's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2735,22,116,2021-07-25 18:01:03+00:00,Flotation Protocols Activated for the Wild High.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2736,22,116,2021-07-25 18:01:03+00:00,Edric Tosser's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2737,22,116,2021-07-25 18:01:03+00:00,Dervin Gorczyca's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2738,22,116,2021-07-25 18:01:03+00:00,S-eph Weeks' hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2739,22,116,2021-07-25 18:01:03+00:00,Spears Rogers' hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2740,22,116,2021-07-25 18:01:03+00:00,Quack Enjoyable's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2741,22,116,2021-07-25 18:01:03+00:00,Flotation Protocols Activated for the Wild High.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2742,22,116,2021-07-25 18:01:03+00:00,Socks Maybe's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2743,22,116,2021-07-25 18:01:03+00:00,Baby Triumphant's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2744,22,116,2021-07-25 18:01:03+00:00,Swamuel Mora's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2745,22,116,2021-07-25 18:01:03+00:00,Gabriel Griffith's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2746,22,116,2021-07-25 18:01:03+00:00,Gita Sparrow's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2747,22,116,2021-07-25 18:01:03+00:00,Peanutiel Duffy's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2748,22,116,2021-07-25 18:01:03+00:00,Lou Roseheart's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2749,22,116,2021-07-25 18:01:03+00:00,Stout Schmitt's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2750,22,116,2021-07-25 18:01:03+00:00,Flotation Protocols Activated for the Wild High.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2751,22,116,2021-07-25 18:01:03+00:00,Beasley Day's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2752,22,116,2021-07-25 18:01:03+00:00,Ayanna Dumpington's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2753,22,116,2021-07-25 18:01:03+00:00,Famous Owens' hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2754,22,116,2021-07-25 18:01:03+00:00,Hatfield Suzuki's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2755,22,116,2021-07-25 18:01:03+00:00,Erin Jesaulenko's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2756,22,116,2021-07-25 18:01:03+00:00,Lottie Ceilingfan's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2757,22,116,2021-07-25 18:01:03+00:00,Daniel Koch's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2758,22,116,2021-07-25 18:01:03+00:00,Flotation Protocols Activated for the Wild High.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2759,22,116,2021-07-25 18:01:03+00:00,Brock Watson's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2760,22,116,2021-07-25 18:01:03+00:00,Fran Beans' hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2761,22,116,2021-07-25 18:01:03+00:00,Huber Frumple's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2762,22,116,2021-07-25 18:01:03+00:00,Matteo Cash's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2763,22,116,2021-07-25 18:01:03+00:00,Summers Preston's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
2764,22,116,2021-07-25 18:01:03+00:00,Joshua Watson's hitting was boosted.,117,"Blessing Won: Season 13:
Hitting Flotation Bubble, Lift",60,boost,-1,,,,-1,-1,-1
